"","unique_genes","Entrez","Ensembl","Symbols"
"100910404",0.842787183159172,"100910404","ENSRNOG00000057966","Smim31"
"360887",0.842412685473386,"360887","ENSRNOG00000043201","Coq8a"
"310207",0.842061591852446,"310207","ENSRNOG00000011977","Sema5a"
"294241",0.840373073331074,"294241","ENSRNOG00000070605","Ly6g6c"
"494223",0.840103055276072,"494223","ENSRNOG00000022248","Fbxl16"
"60670",0.839952295956574,"60670","ENSRNOG00000009157","Fut4"
"29169",0.839521225717961,"29169","ENSRNOG00000010031","Vtn"
"294014",0.83881416144057,"294014","ENSRNOG00000020113","Cnnm2"
"25644",0.834985097262638,"25644","ENSRNOG00000013717","Bmp6"
"305253",0.834711476198491,"305253","ENSRNOG00000027463","Adamts3"
"292381",0.834657913655476,"292381","ENSRNOG00000012988","Lix1"
"501164",0.83290837893574,"501164","ENSRNOG00000037793","Cdk5r2"
"288529",0.83213219120807,"288529","ENSRNOG00000001329","Gjc3"
"64445",0.828272330266437,"64445","ENSRNOG00000019843","St3gal3"
"299356",0.82815073943475,"299356","ENSRNOG00000005287","Syne3"
"314330",0.826044061689664,"314330","ENSRNOG00000011111","Cipc"
"171154",0.825091435557943,"171154","ENSRNOG00000050761","Serpina10"
"291095",0.824487695097189,"291095","ENSRNOG00000017605","Gmds"
"313017",0.822361344058538,"313017","ENSRNOG00000033153","Sfn"
"25117",0.822359191088037,"25117","ENSRNOG00000017084","Hsd11b2"
"680523",0.820509220830233,"680523","ENSRNOG00000037982","Tmem236"
"25719",0.820458404645457,"25719","ENSRNOG00000007542","Scg5"
"310395",0.818350259212272,"310395","ENSRNOG00000010799","Noct"
"114028",0.818207642505982,"114028","ENSRNOG00000010649","Ctnnd2"
"306198",0.818111987762371,"306198","ENSRNOG00000014075","Clybl"
"192226",0.815389538104719,"192226","ENSRNOG00000010473","Cand2"
"24546",0.814795880805805,"24546","ENSRNOG00000009005","Slco2a1"
"259224",0.814147528586984,"259224","ENSRNOG00000012390","Npw"
"102551166",0.812793261130665,"102551166","ENSRNOG00000070617","Cdhr17"
"25684",0.811845940008151,"25684","ENSRNOG00000011022","Mep1a"
"691889",0.810059965127269,"691889","ENSRNOG00000008053","Atp8a2"
"65129",0.809833257758859,"65129","ENSRNOG00000001926","Cldn1"
"680130",0.809533716411875,"680130","ENSRNOG00000007955","Timp4"
"286937",0.80878335181097,"286937","ENSRNOG00000011211","Pex5l"
"170912",0.808481655254904,"170912","ENSRNOG00000033195","A1cf"
"301460",0.806677693880058,"301460","ENSRNOG00000012424","Adam23"
"29225",0.803669838320957,"29225","ENSRNOG00000015438","Ces1e"
"25438",0.80271570945073,"25438","ENSRNOG00000004078","Eno3"
"361466",0.800688276242305,"361466","ENSRNOG00000028261","Tppp"
"78975",0.800428917371514,"78975","ENSRNOG00000007706","Prkaa2"
"305589",0.798246589305652,"305589","ENSRNOG00000007049","Bcl11a"
"192247",0.79716407781805,"192247","ENSRNOG00000009350","Sez6"
"100360640",0.796139603008222,"100360640","ENSRNOG00000000516","Pxt1"
"85497",0.794765489640623,"85497","ENSRNOG00000017808","Klf15"
"689210",0.792692746410813,"689210","ENSRNOG00000000491","Spdef"
"691317",0.79232673910674,"691317","ENSRNOG00000008911","Draxin"
"100911668",0.791991814041783,"100911668","ENSRNOG00000065199","Hoxa10"
"497101",0.791928764226344,"497101","ENSRNOG00000067363","Xkrx"
"116484",0.789229390663545,"116484","ENSRNOG00000012081","Txn1"
"170566",0.78677270559104,"170566","ENSRNOG00000000588","Slc16a10"
"288743",0.786193893321494,"288743","ENSRNOG00000000708","Sgsm1"
"309242",0.786036649319559,"309242","ENSRNOG00000014840","Gna14"
"25317",0.785493315655156,"25317","ENSRNOG00000013867","Fgf1"
"299616",0.784429975930934,"299616","ENSRNOG00000024975","Atp8b3"
"311803",0.782215290746196,"311803","ENSRNOG00000011457","Lrrc26"
"50645",0.781566040126518,"50645","ENSRNOG00000052499","Rab27a"
"290856",0.780877930089071,"290856","ENSRNOG00000030524","Defa24"
