"","unique_genes","Entrez","Ensembl","Symbols"
"24247",1.2135330593338,"24247","ENSRNOG00000002265","Casr"
"25346",1.21315071977511,"25346","ENSRNOG00000000406","Ros1"
"690212",1.21217356699511,"690212","ENSRNOG00000023476","Slc16a5"
"246755",1.20997558609966,"246755","ENSRNOG00000012906","Bcas1"
"24594",1.20588873700339,"24594","ENSRNOG00000068069","Klk1b3"
"680102",1.20402201444512,"680102","ENSRNOG00000031398","Mab21l2"
"500991",1.20276447900422,"500991","ENSRNOG00000070472","Nxpe4"
"289335",1.20166191502211,"289335","ENSRNOG00000003562","Susd4"
"24660",1.19815589003202,"24660","ENSRNOG00000003338","Pmp22"
"25672",1.19720234588688,"25672","ENSRNOG00000034007","Nr3c2"
"24768",1.1945424670335,"24768","ENSRNOG00000017842","Scnn1g"
"24929",1.19452903095119,"24929","ENSRNOG00000010325","Ptger3"
"308965",1.19359166388372,"308965","ENSRNOG00000019112","Chp2"
"288529",1.18901165982957,"288529","ENSRNOG00000001329","Gjc3"
"305604",1.18406571880864,"305604","ENSRNOG00000003553","Efemp1"
"685758",1.18378948121776,"685758","ENSRNOG00000042649","A4gnt"
"24783",1.18324691041714,"24783","ENSRNOG00000015567","Slc9a2"
"315473",1.18212071152721,"315473","ENSRNOG00000026979","Matcap2"
"25708",1.17097285861724,"25708","ENSRNOG00000017716","Ucp3"
"299830",1.16570510487305,"299830","ENSRNOG00000007654","Lrig3"
"79253",1.16496833012109,"79253","ENSRNOG00000050419","Avil"
"311334",1.16442675865097,"311334","ENSRNOG00000025360","Exd1"
"360906",1.16330702957621,"360906","ENSRNOG00000023533","Dipk1a"
"299616",1.16143970917382,"299616","ENSRNOG00000024975","Atp8b3"
"120095278",1.15977342875545,"120095278","ENSRNOG00000045669","Ankrd40cl"
"100910404",1.15822118832729,"100910404","ENSRNOG00000057966","Smim31"
"691589",1.15701200845355,"691589","ENSRNOG00000011268","Chd5"
"497948",1.1557626174073,"497948","ENSRNOG00000019606","Trpv3"
"312745",1.15509883349993,"312745","ENSRNOG00000061757","Clec2h"
"171118",1.15364474416272,"171118","ENSRNOG00000036571","Ces2c"
"171114",1.14626815195365,"171114","ENSRNOG00000010389","Ndrg2"
"498335",1.14354741670889,"498335","ENSRNOG00000024899","Cxcl13"
"298496",1.13992487664411,"298496","ENSRNOG00000060435","Kcnq4"
"25684",1.13311549396104,"25684","ENSRNOG00000011022","Mep1a"
"307907",1.13214570152754,"307907","ENSRNOG00000017431","6430548M08Rikl"
"25365",1.12996412576114,"25365","ENSRNOG00000029401","Actg2"
"170808",1.12747948460766,"170808","ENSRNOG00000003468","Capn8"
"291770",1.12636932791976,"291770","ENSRNOG00000015867","Chst9"
"25104",1.12365576736961,"25104","ENSRNOG00000019372","Pc"
"308843",1.12315261556185,"308843","ENSRNOG00000027784","Tsku"
