"","unique_genes","Entrez","Ensembl","Symbols"
"57033",0.682966106913905,"57033","ENSRNOG00000042478","Adam22"
"314997",0.682964207635535,"314997","ENSRNOG00000025300","Fer1l6"
"304900",0.682668163938772,"304900","ENSRNOG00000005667","Astn1"
"25342",0.682601127969788,"25342","ENSRNOG00000005806","Oxtr"
"114518",0.680949985374158,"114518","ENSRNOG00000010938","Slc7a10"
"313210",0.679736665622196,"313210","ENSRNOG00000018126","Abca1"
"24552",0.678435235620686,"24552","ENSRNOG00000009715","Me1"
"301253",0.677430319245674,"301253","ENSRNOG00000019961","Tmem151b"
"313244",0.676683930994082,"313244","ENSRNOG00000012546","Frmpd1"
"24484",0.676381946697404,"24484","ENSRNOG00000061910","Igfbp3"
"365823",0.676367691181817,"365823","ENSRNOG00000047002","Fstl5"
"313574",0.676293471415059,"313574","ENSRNOG00000068555","Nt5c1a"
"83472",0.676039269770455,"83472","ENSRNOG00000002643","Ugdh"
"292879",0.672599726877357,"292879","ENSRNOG00000019627","Mybpc2"
"65162",0.672423725671253,"65162","ENSRNOG00000062383","Dio2"
"291352",0.671701169883599,"291352","ENSRNOG00000024832","Gpr158"
"192208",0.671271618667514,"192208","ENSRNOG00000027767","Slc38a5"
"252893",0.667858419074667,"252893","ENSRNOG00000060984","Dnah7"
"29627",0.666143937505231,"29627","ENSRNOG00000054204","Gria2"
"303173",0.663052984318247,"303173","ENSRNOG00000014712","Zfp39"
"288289",0.660958160896779,"288289","ENSRNOG00000001915","Chodl"
"361245",0.659232879090085,"361245","ENSRNOG00000003094","Cmahp"
"497892",0.657608292734677,"497892","ENSRNOG00000002372","Sgcd"
"310358",0.653293066648006,"310358","ENSRNOG00000014550","Plcxd3"
"685750",0.652341731950897,"685750","ENSRNOG00000014907","Aldh8a1"
"29504",0.650943044477003,"29504","ENSRNOG00000022946","Slc22a3"
"24677",0.65068061374899,"24677","ENSRNOG00000020874","Ppy"
"290338",0.650380400572925,"290338","ENSRNOG00000030724","Adamdec1"
"362141",0.649605692274814,"362141","ENSRNOG00000004966","Slc38a11"
"60577",0.649559752544607,"60577","ENSRNOG00000002305","Slc15a2"
"287366",0.649224974306511,"287366","ENSRNOG00000021657","Pld6"
"306091",0.646904332955553,"306091","ENSRNOG00000038068","Pcdh9"
"499244",0.645331244634915,"499244","ENSRNOG00000029082","RGD1566189"
"680906",0.645241099214903,"680906","ENSRNOG00000022822","Fam169b"
"499425",0.643742674554447,"499425","ENSRNOG00000000638","Zfp365"
"29433",0.642868665680028,"29433","ENSRNOG00000004676","Pak3"
"312896",0.642526751950974,"312896","ENSRNOG00000007354","Trpa1"
"114557",0.642018524528605,"114557","ENSRNOG00000004476","Wif1"
"108349479",0.639083937322269,"108349479","ENSRNOG00000063040","LOC108349479"
"494199",0.63697833748772,"494199","ENSRNOG00000068922","Oas1f"
"497859",0.63511572581523,"497859","ENSRNOG00000025522","Atf7ip2"
"304571",0.63328886306756,"304571","ENSRNOG00000037476","Galnt9"
"57298",0.632811257496327,"57298","ENSRNOG00000019058","Gstm3"
"500128",0.632626309360968,"500128","ENSRNOG00000050564","Hoxa11-as"
"54225",0.631232322454632,"54225","ENSRNOG00000005542","Apob"
"100910839",0.630596775698001,"100910839","ENSRNOG00000021507","Luzp2"
"689639",0.630390789808176,"689639","ENSRNOG00000012719","Tdrd12"
"25696",0.629461449283367,"25696","ENSRNOG00000027491","Vldlr"
"317617",0.627328533994845,"317617","ENSRNOG00000037799","Hdx"
"310982",0.626774073177945,"310982","ENSRNOG00000031997","Ttll7"
"353317",0.625839590146103,"353317","ENSRNOG00000014726","Acsm4"
"362378",0.625556021854816,"362378","ENSRNOG00000007947","Fam13a"
"362336",0.623612431440722,"362336","ENSRNOG00000011750","Fam180a"
"297099",0.623364179402612,"297099","ENSRNOG00000064322","Hoxa9"
"89813",0.623344908360369,"89813","ENSRNOG00000009565","Pdk4"
"690407",0.623334791659584,"690407","ENSRNOG00000001311","Rab36"
"266680",0.62240610421007,"266680","ENSRNOG00000006200","St18"
"314555",0.621567374568481,"314555","ENSRNOG00000006278","Tspyl5"
"684293",0.621369894295031,"684293","ENSRNOG00000046139","Syt14"
"81672",0.620983674861198,"81672","ENSRNOG00000005662","Grm7"
"78956",0.620507974474857,"78956","ENSRNOG00000006639","Scn9a"
"24598",0.619898910194552,"24598","ENSRNOG00000001130","Nos1"
"117095",0.618327379727305,"117095","ENSRNOG00000048961","Bhlhe41"
"292017",0.617937942762225,"292017","ENSRNOG00000017178","Hydin"
"316022",0.617636755228937,"316022","ENSRNOG00000021091","Trank1"
"84597",0.61723344989723,"84597","ENSRNOG00000070149","Fut9"
"83783",0.616400903330059,"83783","ENSRNOG00000019342","Sult1a1"
"301264",0.615969930195898,"301264","ENSRNOG00000010519","Cyp39a1"
"309410",0.615240323361188,"309410","ENSRNOG00000024620","Mamdc2"
"117033",0.614242892276286,"117033","ENSRNOG00000030187","Mmp12"
"295528",0.613369664726879,"295528","ENSRNOG00000009533","Erich3"
"680054",0.613047581586543,"680054","ENSRNOG00000065098","Hmgb1-ps4"
"691644",0.612578380456011,"691644","ENSRNOG00000065740","Myh2"
"24247",0.611095069347443,"24247","ENSRNOG00000002265","Casr"
"191571",0.61048133533571,"191571","ENSRNOG00000011585","Fat3"
"302656",0.609849205133594,"302656","ENSRNOG00000004118","Frmpd4"
"84356",0.60881381375184,"84356","ENSRNOG00000015538","Abcd2"
"316561",0.608777433439711,"316561","ENSRNOG00000016388","Sphkap"
"286973",0.608748341288132,"286973","ENSRNOG00000006853","Elavl2"
"312912",0.608264384055672,"312912","ENSRNOG00000005391","Prex2"
"64455",0.604890606527591,"64455","ENSRNOG00000003348","Rasd1"
"25047",0.604656956698604,"25047","ENSRNOG00000009177","Fcer1a"
"54234",0.603666897140306,"54234","ENSRNOG00000002863","Cacna1e"
