"","unique_genes","Entrez","Ensembl","Symbols"
"287556",0.583972654472273,"287556","ENSRNOG00000005515","Rhbdl3"
"286963",0.580935372689553,"286963","ENSRNOG00000029128","Cyp2d5"
"81632",0.579109875361377,"81632","ENSRNOG00000002636","Abat"
"115771",0.578995133771302,"115771","ENSRNOG00000006663","Usp2"
"108351806",0.578779851221634,"108351806","ENSRNOG00000053687","Znf660"
"114629",0.578018547902064,"114629","ENSRNOG00000006878","Slc26a3"
"25433",0.576638388863888,"25433","ENSRNOG00000018646","Hbegf"
"246271",0.57614292955549,"246271","ENSRNOG00000017856","Fev"
"307740",0.575913672326024,"307740","ENSRNOG00000013907","Sall1"
"81755",0.575555346929314,"81755","ENSRNOG00000008001","Rab3b"
"81514",0.574638184815895,"81514","ENSRNOG00000006368","Lrrn3"
"81734",0.574351230590059,"81734","ENSRNOG00000006235","Nell2"
"686019",0.572584060556395,"686019","ENSRNOG00000006930","Casq1"
"366492",0.570503273547357,"366492","ENSRNOG00000009222","Epha2"
"682408",0.56744208677716,"682408","ENSRNOG00000050215","Cdsn"
"315091",0.56690448484963,"315091","ENSRNOG00000029590","Spatc1"
"307555",0.566661029852193,"307555","ENSRNOG00000015383","Asxl3"
"317675",0.56257223548909,"317675","ENSRNOG00000003880","Tph2"
"317517",0.562234045595646,"317517","ENSRNOG00000069252","Ptchd1"
"300117",0.561185121217844,"300117","ENSRNOG00000013067","Phf21b"
"25584",0.559587798256064,"25584","ENSRNOG00000011800","F3"
"108348150",0.558708300787708,"108348150","ENSRNOG00000066886","Smco3"
"25367",0.556807798042924,"25367","ENSRNOG00000001227","Adarb1"
"296510",0.556174678124915,"296510","ENSRNOG00000054086","Sp5"
"313373",0.55553029101901,"313373","ENSRNOG00000042224","Cyp2j10"
"292098",0.55374873374426,"292098","ENSRNOG00000026791","Pgbd5"
"192203",0.553472298854343,"192203","ENSRNOG00000005679","Fap"
"116597",0.552144717173447,"116597","ENSRNOG00000023809","Opcml"
"100910839",0.550058232524242,"100910839","ENSRNOG00000021507","Luzp2"
"29512",0.550018447745535,"29512","ENSRNOG00000006855","Padi4"
"50645",0.549033010543465,"50645","ENSRNOG00000052499","Rab27a"
"313262",0.548277894341494,"313262","ENSRNOG00000033527","Pappa"
"29458",0.547068619220139,"29458","ENSRNOG00000005609","Neurod1"
"54268",0.546298014840293,"54268","ENSRNOG00000015401","Mapk4"
"407756",0.544136920199013,"407756","ENSRNOG00000030246","Btla"
"29527",0.543790032689431,"29527","ENSRNOG00000002525","Ptgs2"
"679119",0.543555212227271,"679119","ENSRNOG00000033209","Bmp8b"
"316001",0.542577949737205,"316001","ENSRNOG00000019363","Inka1"
"291245",0.540998354339107,"291245","ENSRNOG00000017833","Actn2"
"304374",0.540740835726618,"304374","ENSRNOG00000024922","Fbxo24"
"689936",0.538265453275721,"689936","ENSRNOG00000026661","Hcar1"
"301334",0.538020702012283,"301334","ENSRNOG00000014035","Arhgef4"
"117027",0.537499694877202,"117027","ENSRNOG00000006736","Ccr3"
"297801",0.536132961167637,"297801","ENSRNOG00000027276","Xkr4"
"363672",0.535373285895898,"363672","ENSRNOG00000023551","Sp6"
"120093949",0.533746737485211,"120093949","ENSRNOG00000058093","Snord59a"
"353303",0.533259937415869,"353303","ENSRNOG00000003349","Col23a1"
"54301",0.533148170054782,"54301","ENSRNOG00000016753","Slc14a1"
"120100659",0.531989097269344,"120100659","ENSRNOG00000062864","LOC120100659"
